nan,nan,3.000000000000000000e+00,7.322205261222123227e+04,nan,2.203799999999999955e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,2.192129166666669789e+03
4.270900000000000000e+04,1.930000000000000000e+03,2.000000000000000000e+00,-1.000000000000000000e+03,-3.518011659647010225e-04,4.496998284707839910e-02,-1.621446910170969979e-01,5.487665245876139838e-03,1.022957118610010041e-02,-3.858655696581080041e-02,1.318715175004590012e-01,4.035067229318539672e-02,0.000000000000000000e+00,5.000000000000000278e-02,2.000000000000000000e+00,2.354594907410500149e+00,2.191916666666670153e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.270900000000000000e+04,1.935000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,-4.104696504968060006e-04,4.721239902414710310e-02,-1.719297996629179925e-01,5.872453869887979926e-03,1.079029117086049983e-02,-4.010061273083920241e-02,1.380484738417900037e-01,4.195369750095100103e-02,0.000000000000000000e+00,5.000000000000000278e-02,2.000000000000000000e+00,2.354594907410500149e+00,2.191916666666670153e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.270900000000000000e+04,1.975000000000000000e+03,2.000000000000000000e+00,-7.500000000000000000e+02,-1.596407390873029897e-03,1.116456386762370023e-01,-4.087360590990800069e-01,1.388036852408530003e-02,2.358571628366079934e-02,-9.144287724188869537e-02,3.110345438710799826e-01,8.480484633428299335e-02,5.000000000000000278e-02,1.499999999999999944e-01,2.000000000000000000e+00,2.354594907410500149e+00,2.191916666666670153e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.270900000000000000e+04,2.025000000000000000e+03,2.000000000000000000e+00,-1.850000000000000000e+03,-1.114940914702929921e-02,2.082192967468469991e-01,-8.456624651316799746e-01,3.144252277908279880e-02,4.494144883507940336e-02,-1.480990583577299902e-01,5.366703147442249966e-01,1.359252944549730058e-01,1.499999999999999944e-01,2.500000000000000000e-01,2.000000000000000000e+00,2.354594907410500149e+00,2.191916666666670153e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.270900000000000000e+04,2.100000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+02,-2.306389760650580101e-01,6.971304156777480276e-01,-3.390362584649559974e+00,1.454600321121810036e-01,1.469919278239739946e-01,-4.429298584991560039e-01,1.785410850406980110e+00,3.143162400960780034e-01,6.500000000000000222e-01,7.500000000000000000e-01,2.000000000000000000e+00,2.354594907410500149e+00,2.191916666666670153e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.270900000000000000e+04,2.110000000000000000e+03,2.000000000000000000e+00,-9.000000000000000000e+01,-3.441892204027989788e-01,8.713871222275879624e-01,-4.318625065675430363e+00,1.871161900308840054e-01,1.790526364339140031e-01,-5.516854037678059486e-01,2.229947479811119848e+00,3.625547525710949848e-01,8.000000000000000444e-01,9.499999999999999556e-01,2.000000000000000000e+00,2.354594907410500149e+00,2.191916666666670153e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271100000000000000e+04,1.800000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-2.761475469558759971e-02,2.051561883217799948e-02,-5.674533776162120347e-02,1.493405925805139966e-03,5.516436835157749810e-03,-1.321697032835800027e-02,3.366880582856830034e-02,1.817595918262069829e-02,0.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,4.354594907410500149e+00,2.191550000000000182e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.725000000000000000e+03,2.000000000000000000e+00,-2.000000000000000000e+02,-2.913224711300440098e-02,1.476333688492559998e-02,-3.584695047285089975e-02,8.329451249003829794e-04,4.413817024714210280e-03,-7.221053059311089740e-03,1.592761944743120023e-02,1.212178901226780049e-02,0.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.750000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+02,-4.158158636156759902e-02,2.146480223677829993e-02,-5.241257341006559656e-02,1.220994552253199970e-03,6.277528266681939653e-03,-1.051045116923889945e-02,2.320049829189759980e-02,1.672700119527410073e-02,0.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.775000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-6.799516781475349603e-02,2.906147227054129908e-02,-7.208140666343790248e-02,1.700622460502789922e-03,8.425484699596610255e-03,-1.204533326767889996e-02,2.665665322523209924e-02,2.163397573319050110e-02,0.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.785000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+02,-7.720878216613709377e-02,3.225845776478310223e-02,-8.072797163221069605e-02,1.919451043061420068e-03,9.352185097475719175e-03,-1.249490840677940084e-02,2.776498071347389962e-02,2.361585144223690008e-02,0.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.790000000000000000e+03,2.000000000000000000e+00,4.600000000000000000e+02,-8.151198385008340264e-02,3.387661947454029959e-02,-8.520374792374549311e-02,2.034879533584540122e-03,9.828226580101339163e-03,-1.267646303222139982e-02,2.824357142471310006e-02,2.460175429994750085e-02,0.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.800000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+02,-9.012387816306589861e-02,3.712177957731910283e-02,-9.441477624031470450e-02,2.277586949507350196e-03,1.080068932232220065e-02,-1.294386142876650068e-02,2.903016805267940106e-02,2.654498244857559849e-02,0.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.810000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+02,-9.958149061688799375e-02,4.693135938418890180e-02,-1.181780093262859987e-01,2.816790791162749902e-03,1.326973119871329918e-02,-1.968445821717069999e-02,4.387547210530359787e-02,3.239844148921489780e-02,0.000000000000000000e+00,1.000000000000000056e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.825000000000000000e+03,2.000000000000000000e+00,3.160000000000000000e+02,-1.189553193877140036e-01,6.489523475352139414e-02,-1.614816196445769958e-01,3.791745022881909920e-03,1.764861593000719917e-02,-3.292140132634809729e-02,7.290174929442949647e-02,4.257323372794939720e-02,5.000000000000000278e-02,1.000000000000000056e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.830000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-1.284923101139320012e-01,7.131913739021909782e-02,-1.771036759266259863e-01,4.145943779493769903e-03,1.919666755998520116e-02,-3.775117906661760309e-02,8.353831537840640531e-02,4.606623722456640313e-02,0.000000000000000000e+00,1.000000000000000056e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.845000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-1.865112884105029900e-01,8.944318462522460322e-02,-2.227409219832439946e-01,5.214881197742050369e-03,2.363950893554700103e-02,-4.118118356882410208e-02,9.009369554188180473e-02,5.553757882177350058e-02,5.000000000000000278e-02,1.499999999999999944e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.850000000000000000e+03,2.000000000000000000e+00,6.100000000000000000e+02,-2.198438043268229891e-01,9.486599483739159566e-02,-2.371284873334159882e-01,5.567882861444750295e-03,2.501827048609149909e-02,-4.054979278180329688e-02,8.852267264218839637e-02,5.826113454677050302e-02,5.000000000000000278e-02,1.499999999999999944e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.875000000000000000e+03,2.000000000000000000e+00,-4.000000000000000000e+02,-3.023249348015960014e-01,1.201721118100070040e-01,-3.094485438607800232e-01,7.456101297556020323e-03,3.181458138328079749e-02,-3.605037878583060296e-02,7.920997632993030668e-02,7.035501937170400566e-02,5.000000000000000278e-02,1.499999999999999944e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.880000000000000000e+03,2.000000000000000000e+00,1.340000000000000000e+02,-3.047948592351589769e-01,1.251724325766190027e-01,-3.247223488105909772e-01,7.876271640754280157e-03,3.322438779499550104e-02,-3.568553289096600134e-02,7.873690044957190604e-02,7.263530238037979592e-02,1.000000000000000056e-01,1.499999999999999944e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.885000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-3.039791008660269744e-01,1.302591220746759926e-01,-3.405336869423010171e-01,8.317278447858209717e-03,3.467535325158579984e-02,-3.574023590431350123e-02,7.925211467664229625e-02,7.492297389154209397e-02,1.000000000000000056e-01,2.000000000000000111e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.890000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-3.016037344827309785e-01,1.355569194058720006e-01,-3.571744079489569956e-01,8.785502267733389867e-03,3.619352850011280098e-02,-3.600137850548890128e-02,8.025737353086760673e-02,7.727690394958189324e-02,1.000000000000000056e-01,2.000000000000000111e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.895000000000000000e+03,2.000000000000000000e+00,5.350000000000000000e+02,-2.995132833122670091e-01,1.410621377042390046e-01,-3.746651336344439809e-01,9.282317958868580021e-03,3.777982509063160244e-02,-3.674063329185629778e-02,8.239034022610169927e-02,7.969258336048759550e-02,1.000000000000000056e-01,2.000000000000000111e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.900000000000000000e+03,2.000000000000000000e+00,2.600000000000000000e+03,-2.982184983098479791e-01,1.468788985284850135e-01,-3.932642115679449990e-01,9.813730095155119570e-03,3.945648960781889675e-02,-3.772231392690630208e-02,8.510756266484340027e-02,8.221616949169920086e-02,1.000000000000000056e-01,2.000000000000000111e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.935000000000000000e+03,2.000000000000000000e+00,1.100000000000000000e+02,-3.651935794532329971e-01,2.029412591748500083e-01,-5.730223418175860450e-01,1.498082313633490072e-02,5.519669436677399760e-02,-5.411318252845379734e-02,1.272936779779690053e-01,1.054010463486669963e-01,1.499999999999999944e-01,2.500000000000000000e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,1.955000000000000000e+03,2.000000000000000000e+00,-6.800000000000000000e+02,-4.782239818185459734e-01,2.523063695521159944e-01,-7.322945829904780046e-01,1.958893159000510073e-02,6.857028212866239647e-02,-6.912245863736639351e-02,1.657609638545889941e-01,1.243986259685870011e-01,2.000000000000000111e-01,2.999999999999999889e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,2.000000000000000000e+03,2.000000000000000000e+00,5.032000000000000000e+03,-8.897912467541769788e-01,4.286213835725899979e-01,-1.326631624786150043e+00,3.736239807446239958e-02,1.151990141484030006e-01,-1.108862657210920033e-01,2.752852008827800234e-01,1.840845083695309969e-01,4.000000000000000222e-01,4.500000000000000111e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,2.005000000000000000e+03,2.000000000000000000e+00,-8.500000000000000000e+02,-9.446085609159800001e-01,4.555522734458459788e-01,-1.420976730642169894e+00,4.026411067517460252e-02,1.222328603023389998e-01,-1.165225025972630030e-01,2.903165145396239821e-01,1.923146187405430085e-01,4.000000000000000222e-01,5.000000000000000000e-01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271300000000000000e+04,2.200000000000000000e+03,2.000000000000000000e+00,-2.000000000000000000e+02,-5.834884435755630250e+01,2.077081520035880047e+01,-5.796784968429540186e+01,9.672285283721470117e-01,1.322039473173739932e+00,-1.428923503898660075e+00,-8.500421230274709528e-01,9.365138566592999814e-01,2.069999999999999929e+01,2.110000000000000142e+01,6.000000000000000000e+00,6.354594907410500149e+00,2.191483333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271600000000000000e+04,2.110000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+02,-8.346226977905299549e+00,2.793451395235480028e+00,-9.321870805135480609e+00,2.627544604971899789e-01,6.087346498435020070e-01,-5.077301135502240159e-01,1.088758474169740031e+00,5.895480677131950120e-01,2.700000000000000178e+00,2.899999999999999911e+00,7.000000000000000000e+00,9.354594907410499260e+00,2.191341666666669880e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271600000000000000e+04,2.160000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+02,-2.728516192851029842e+01,8.560377202400559327e+00,-2.674315762215330139e+01,6.345738836985109765e-01,1.201810530226030016e+00,-1.085356598154249896e+00,1.336747133606390081e+00,9.514874998184309485e-01,8.400000000000000355e+00,8.699999999999999289e+00,7.000000000000000000e+00,9.354594907410499260e+00,2.191341666666669880e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271600000000000000e+04,2.210000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+01,-6.751763272780300440e+01,2.745352558063949999e+01,-6.709548075350780039e+01,8.798803499549140428e-01,1.321113967126569921e+00,-1.190518214869370039e+00,-1.450527392893310008e+00,8.292208640608029757e-01,2.680000000000000071e+01,2.819999999999999929e+01,7.000000000000000000e+00,9.354594907410499260e+00,2.191341666666669880e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.271800000000000000e+04,2.000000000000000000e+03,2.000000000000000000e+00,-1.200000000000000000e+03,-1.983879170806700065e+00,9.284429616420769582e-01,-2.383243963684920086e+00,5.498711631390230253e-02,2.324717487966559970e-01,-1.520900125285609972e-01,2.962830505180200080e-01,2.718635610651770063e-01,8.499999999999999778e-01,1.000000000000000000e+00,9.000000000000000000e+00,1.135459490741049926e+01,2.190983333333329938e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,2.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.364240455156939500e-20,2.166042308182939938e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.280837414688830020e-17,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,3.000000000000000000e+02,2.000000000000000000e+00,9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.221245327087669923e-13,1.812474700890220053e-15,4.481284479849879711e-14,-4.547473508864640180e-13,1.110223024625159948e-13,2.529995333748660048e-13,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,4.000000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+02,-3.328933899955790084e-21,4.297362465877089802e-11,-5.749845044533690246e-11,7.816407156703570016e-13,1.840989393624940134e-11,-3.979039320256559748e-11,5.240252676230740163e-11,9.901068005512679997e-11,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,6.000000000000000000e+02,2.000000000000000000e+00,7.650000000000000000e+02,-3.626864011180739838e-10,6.809295882703740395e-08,-8.675651308465150082e-08,1.116762296929489940e-09,2.368575623011730151e-08,-5.569017957895990216e-08,6.956927256496209501e-08,1.147097706857049997e-07,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,6.500000000000000000e+02,2.000000000000000000e+00,9.420000000000000000e+02,-6.343783839993080149e-09,2.461897565808610206e-07,-3.122982983327920227e-07,3.996645555707779983e-09,8.242447802915059679e-08,-1.943799361470159918e-07,2.409575761141979910e-07,3.881534235663030087e-07,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,7.000000000000000000e+02,2.000000000000000000e+00,2.125000000000000000e+03,-8.263016788361259750e-08,7.728122000116849612e-07,-9.785549925922509829e-07,1.248096716823119935e-08,2.500876345549410254e-07,-5.876204340893309563e-07,7.245498645502830498e-07,1.144255058865729952e-06,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,7.500000000000000000e+02,2.000000000000000000e+00,1.200000000000000000e+01,-1.044182636276870086e-06,2.157763901777800004e-06,-2.733680060096329944e-06,3.482793301026719844e-08,6.774599383636349694e-07,-1.575995383973350029e-06,1.937073768054630003e-06,3.009027663213760184e-06,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,1.500000000000000000e+03,2.000000000000000000e+00,4.512000000000000000e+03,-4.641088696130340335e-02,1.684539979646619903e-02,-2.657021189335079941e-02,4.057171031166289968e-04,4.364804571778909716e-03,-4.247720147759539815e-03,5.965517165862360346e-03,1.072242298280240078e-02,0.000000000000000000e+00,5.000000000000000278e-02,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,1.550000000000000000e+03,2.000000000000000000e+00,4.580000000000000000e+02,-8.083022341167339642e-02,2.863001605783210141e-02,-4.573307236466209874e-02,7.041287577640479526e-04,7.229886529751780241e-03,-8.126137949602709257e-03,1.149485921959630084e-02,1.695108590700790049e-02,0.000000000000000000e+00,1.000000000000000056e-01,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,1.750000000000000000e+03,2.000000000000000000e+00,-3.603000000000000000e+03,-2.659589732110089755e-01,1.473007245174360047e-01,-2.682000650309099843e-01,4.608730436926039738e-03,3.653998059921410163e-02,-2.367129289518739993e-02,3.626317547825719939e-02,6.615184510644500637e-02,5.000000000000000278e-02,1.499999999999999944e-01,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
4.272000000000000000e+04,2.000000000000000000e+03,2.000000000000000000e+00,-5.000000000000000000e+02,-2.425004941144909942e+00,1.180831108759549997e+00,-2.843066936168340053e+00,6.126189293411540143e-02,2.875235395308219921e-01,-1.689431156166850134e-01,3.029118088783029905e-01,3.081364285754999988e-01,1.050000000000000044e+00,1.199999999999999956e+00,1.025000000000000000e+01,1.335459490741049926e+01,2.190875000000000000e+03,1.000000000000000000e+02,2.192129166666669789e+03
